Óra;Elosztó;Mérési pont;Gázmérõ gyártási száma;Órai fogyasztás (m3);Órai fogyasztás típusa;Órai adat státusza;Órai fogyasztás (kWh)
2023.01.06 12:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;76,945;K;V;807,30600
2023.01.06 13:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;72,849;K;V;764,33000
2023.01.06 14:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;77,109;K;V;809,02600
2023.01.06 15:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;97,669;K;V;1024,74100
2023.01.06 16:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;109,736;K;V;1151,34800
2023.01.06 17:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;299,717;K;V;3144,62600
2023.01.06 18:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;190,900;K;V;2002,92000
2023.01.06 19:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;105,767;K;V;1109,70600
2023.01.06 20:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;134,141;K;V;1407,40500
2023.01.06 21:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;154,301;K;V;1618,92300
2023.01.06 22:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;121,971;K;V;1279,71800
2023.01.06 23:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;142,765;K;V;1497,88800
2023.01.07 00:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;158,559;K;V;1663,59800
2023.01.07 01:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;150,478;K;V;1578,81300
2023.01.07 02:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;166,893;K;V;1751,03800
2023.01.07 03:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;195,074;K;V;2046,71300
2023.01.07 04:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;158,754;K;V;1665,64400
2023.01.07 05:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;183,093;K;V;1921,00900
2023.01.06 06:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,066;K;V;11,59300
2023.01.06 07:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,172;K;V;12,74600
2023.01.06 08:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;0,959;K;V;10,43000
2023.01.06 09:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,066;K;V;11,59300
2023.01.06 10:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,066;K;V;11,59300
2023.01.06 11:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,172;K;V;12,74600
2023.01.06 12:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,066;K;V;11,59300
2023.01.06 13:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,172;K;V;12,74600
2023.01.06 14:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,066;K;V;11,59300
2023.01.06 15:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,066;K;V;11,59300
2023.01.06 16:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,066;K;V;11,59300
2023.01.06 17:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,172;K;V;12,74600
2023.01.06 18:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,066;K;V;11,59300
2023.01.06 19:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,066;K;V;11,59300
2023.01.06 20:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,172;K;V;12,74600
2023.01.06 21:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,172;K;V;12,74600
2023.01.06 22:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,066;K;V;11,59300
