Óra;Elosztó;Mérési pont;Gázmérõ gyártási száma;Órai fogyasztás (m3);Órai fogyasztás típusa;Órai adat státusza;Órai fogyasztás (kWh)
2022.07.20 11:00:00;39X60FOGAZ00000V;39N060006503000S;SC08000001965;0,000;K;V;0,000
2022.07.20 06:00:00;39X60FOGAZ00000V;39N060743799000X;833694;57,557;K;V;618,140
2022.07.20 07:00:00;39X60FOGAZ00000V;39N060743799000X;833694;56,735;K;V;609,312
2022.07.20 08:00:00;39X60FOGAZ00000V;39N060743799000X;833694;57,694;K;V;619,611
2022.07.20 09:00:00;39X60FOGAZ00000V;39N060743799000X;833694;54,405;K;V;584,288
2022.07.20 10:00:00;39X60FOGAZ00000V;39N060743799000X;833694;73,316;K;V;787,385
2022.07.20 11:00:00;39X60FOGAZ00000V;39N060743799000X;833694;0,000;K;P;0,000
2022.07.20 06:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,584;K;V;6,272
2022.07.20 07:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,487;K;V;5,230
2022.07.20 08:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,779;K;V;8,366
2022.07.20 09:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,779;K;V;8,366
2022.07.20 10:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,682;K;V;7,324
2022.07.20 11:00:00;39X60FOGAZ00000V;39N060801744000J;15091054;0,000;K;P;0,000
2022.07.20 06:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.20 07:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.20 08:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.20 09:00:00;39X60FOGAZ00000V;39N0608021470001;921888;3,603;K;V;38,695
2022.07.20 10:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;V;0,000
2022.07.20 11:00:00;39X60FOGAZ00000V;39N0608021470001;921888;0,000;K;P;0,000
2022.07.20 06:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.20 07:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.20 08:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.20 09:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.20 10:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;V;0,000
2022.07.20 11:00:00;39X60FOGAZ00000V;39N061011143000F;5856622;0,000;K;P;0,000
2022.07.20 06:00:00;39X60FOGAZ00000V;39N0610133910002;323119;2,535;K;V;27,266
2022.07.20 07:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;V;0,000
2022.07.20 08:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;V;0,000
2022.07.20 09:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;V;0,000
2022.07.20 10:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;V;0,000
2022.07.20 11:00:00;39X60FOGAZ00000V;39N0610133910002;323119;0,000;K;P;0,000
2022.07.20 06:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;5,416;K;V;58,166
2022.07.20 07:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;5,613;K;V;60,281
2022.07.20 08:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;4,924;K;V;52,882
2022.07.20 09:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;3,447;K;V;37,019
2022.07.20 10:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;2,659;K;V;28,557
2022.07.20 11:00:00;39X60FOGAZ00000V;39N061115372000K;3403421803;0,000;K;P;0,000
2022.07.20 06:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.20 07:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.20 08:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.20 09:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.20 10:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;V;0,000
2022.07.20 11:00:00;39X60FOGAZ00000V;39N0611183270001;15073458;0,000;K;P;0,000
2022.07.20 06:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.20 07:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.20 08:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.20 09:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.20 10:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;V;0,000
2022.07.20 11:00:00;39X60FOGAZ00000V;39N061163281000Y;15670412;0,000;K;P;0,000
2022.07.20 06:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;1,080;K;V;11,599
2022.07.20 07:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;0,000;K;V;0,000
2022.07.20 08:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;1,070;K;V;11,491
2022.07.20 09:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;1,060;K;V;11,384
2022.07.20 10:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;1,050;K;V;11,277
2022.07.20 11:00:00;39X60FOGAZ00000V;39N061165529000U;3403232967;4,160;K;V;44,677
2022.07.20 06:00:00;39X60FOGAZ00000V;39N0614375910009;328307;5,219;K;V;56,050
2022.07.20 07:00:00;39X60FOGAZ00000V;39N0614375910009;328307;31,415;K;V;337,385
2022.07.20 08:00:00;39X60FOGAZ00000V;39N0614375910009;328307;17,333;K;V;186,150
2022.07.20 09:00:00;39X60FOGAZ00000V;39N0614375910009;328307;25,408;K;V;272,872
2022.07.20 10:00:00;39X60FOGAZ00000V;39N0614375910009;328307;18,908;K;V;203,065
2022.07.20 11:00:00;39X60FOGAZ00000V;39N0614375910009;328307;0,000;K;P;0,000
