Óra;Elosztó;Mérési pont;Gázmérõ gyártási száma;Órai fogyasztás (m3);Órai fogyasztás típusa;Órai adat státusza;Órai fogyasztás (kWh)
2023.01.11 06:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.11 07:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.11 08:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.11 09:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.11 10:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.11 11:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.11 12:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.11 13:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.11 14:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.11 15:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.11 16:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.11 17:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.11 18:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.11 19:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.11 20:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;36,615;K;V;392,80100
2023.01.11 21:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;76,132;K;V;816,73400
2023.01.11 22:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;83,054;K;V;890,99200
2023.01.11 23:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;84,494;K;V;906,44000
2023.01.12 00:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;76,379;K;V;819,38400
2023.01.12 01:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;10,919;K;V;117,13800
2023.01.12 02:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.12 03:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.12 04:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.12 05:00:00;39X60TIGAZ00000B;39N112580123000W;K26950700006273;0,000;K;V;0,00000
2023.01.11 06:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;529,086;K;V;5586,24700
2023.01.11 07:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;516,490;K;V;5453,25500
2023.01.11 08:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;546,956;K;V;5774,92400
2023.01.11 09:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;578,660;K;V;6109,66400
2023.01.11 10:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;542,469;K;V;5727,54900
2023.01.11 11:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;551,064;K;V;5818,29800
2023.01.11 12:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;528,614;K;V;5581,26400
2023.01.11 13:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;547,908;K;V;5784,97600
2023.01.11 14:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;373,749;K;V;3946,15300
2023.01.11 15:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;421,697;K;V;4452,40200
2023.01.11 16:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;421,381;K;V;4449,06600
2023.01.11 17:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;463,286;K;V;4891,51100
2023.01.11 18:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;384,334;K;V;4057,91300
2023.01.11 19:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;430,933;K;V;4549,91900
2023.01.11 20:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;431,364;K;V;4554,46900
2023.01.11 21:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;353,257;K;V;3729,79200
2023.01.11 22:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;333,928;K;V;3525,71100
2023.01.11 23:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;370,971;K;V;3916,82200
2023.01.12 00:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;316,398;K;V;3340,62400
2023.01.12 01:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;447,052;K;V;4720,10800
2023.01.12 02:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;567,573;K;V;5992,60500
2023.01.12 03:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;562,288;K;V;5936,80400
2023.01.12 04:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;524,713;K;V;5540,07600
2023.01.12 05:00:00;39X60TIGAZ00000B;39N112580169000F;K46950600006747;541,906;K;V;5721,60500
2023.01.11 06:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;458,244;K;V;4957,11300
2023.01.11 07:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;468,742;K;V;5070,67600
2023.01.11 08:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;427,626;K;V;4625,89900
2023.01.11 09:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;320,855;K;V;3470,89000
2023.01.11 10:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;319,102;K;V;3451,92700
2023.01.11 11:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;355,462;K;V;3845,25500
2023.01.11 12:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;324,458;K;V;3509,86600
2023.01.11 13:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;363,957;K;V;3937,15100
2023.01.11 14:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;396,648;K;V;4290,79000
2023.01.11 15:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;347,132;K;V;3755,14500
2023.01.11 16:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;353,800;K;V;3827,27700
2023.01.11 17:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;307,099;K;V;3322,08300
2023.01.11 18:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;355,412;K;V;3844,71500
2023.01.11 19:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;362,539;K;V;3921,81200
2023.01.11 20:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;338,471;K;V;3661,45300
2023.01.11 21:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;453,632;K;V;4907,22200
2023.01.11 22:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;455,762;K;V;4930,26400
2023.01.11 23:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;390,752;K;V;4227,01000
2023.01.12 00:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;378,645;K;V;4096,04100
2023.01.12 01:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;383,780;K;V;4151,58900
2023.01.12 02:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;385,552;K;V;4170,75800
2023.01.12 03:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;438,896;K;V;4747,81300
2023.01.12 04:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;392,352;K;V;4244,31800
2023.01.12 05:00:00;39X60TIGAZ00000B;39N112580240000S;K26950900007057;240,286;K;V;2599,32400
2023.01.11 06:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;359,562;K;V;3856,86700
2023.01.11 07:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;334,100;K;V;3583,74800
2023.01.11 08:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;314,730;K;V;3375,97400
2023.01.11 09:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;318,329;K;V;3414,57900
2023.01.11 10:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;283,155;K;V;3037,28200
2023.01.11 11:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;277,850;K;V;2980,37800
2023.01.11 12:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;263,257;K;V;2823,84500
2023.01.11 13:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;246,520;K;V;2644,31400
2023.01.11 14:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;241,944;K;V;2595,23000
2023.01.11 15:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;296,654;K;V;3182,08000
2023.01.11 16:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;265,132;K;V;2843,95700
2023.01.11 17:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;300,912;K;V;3227,75400
2023.01.11 18:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;318,478;K;V;3416,17700
2023.01.11 19:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;296,159;K;V;3176,77100
2023.01.11 20:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;298,599;K;V;3202,94400
2023.01.11 21:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;332,401;K;V;3565,52300
2023.01.11 22:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;385,157;K;V;4131,41400
2023.01.11 23:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;319,203;K;V;3423,95400
2023.01.12 00:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;374,286;K;V;4014,80600
2023.01.12 01:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;426,208;K;V;4571,75100
2023.01.12 02:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;369,404;K;V;3962,43800
2023.01.12 03:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;393,278;K;V;4218,52500
2023.01.12 04:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;373,846;K;V;4010,08600
2023.01.12 05:00:00;39X60TIGAZ00000B;39N1125802530007;K36950600006219;344,908;K;V;3699,68000
2023.01.11 06:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;10,935;K;V;117,29500
2023.01.11 07:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;9,449;K;V;101,35500
2023.01.11 08:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;5,627;K;V;60,35800
2023.01.11 09:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;2,548;K;V;27,33100
2023.01.11 10:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;2,866;K;V;30,74200
2023.01.11 11:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;3,822;K;V;40,99700
2023.01.11 12:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;4,140;K;V;44,40800
2023.01.11 13:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;0,955;K;V;10,24400
2023.01.11 14:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;0,955;K;V;10,24400
2023.01.11 15:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;0,955;K;V;10,24400
2023.01.11 16:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;0,955;K;V;10,24400
2023.01.11 17:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;1,380;K;V;14,80300
2023.01.11 18:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;2,442;K;V;26,19400
2023.01.11 19:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;1,274;K;V;13,66600
2023.01.11 20:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;1,274;K;V;13,66600
2023.01.11 21:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;0,743;K;V;7,97000
2023.01.11 22:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;1,911;K;V;20,49800
2023.01.11 23:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;1,911;K;V;20,49800
2023.01.12 00:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;1,447;K;V;15,52100
2023.01.12 01:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;1,447;K;V;15,52100
2023.01.12 02:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;0,557;K;V;5,97500
2023.01.12 03:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;0,557;K;V;5,97500
2023.01.12 04:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;1,113;K;V;11,93900
2023.01.12 05:00:00;39X60TIGAZ00000B;39N1125802530007;K1B231810482263;2,894;K;V;31,04300
2023.01.11 06:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;162,296;K;V;1717,06800
2023.01.11 07:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;170,448;K;V;1803,31400
2023.01.11 08:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;141,952;K;V;1501,83100
2023.01.11 09:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;97,277;K;V;1029,17600
2023.01.11 10:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;121,551;K;V;1285,99200
2023.01.11 11:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;117,175;K;V;1239,69400
2023.01.11 12:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;101,148;K;V;1070,13100
2023.01.11 13:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;64,366;K;V;680,98300
2023.01.11 14:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;56,324;K;V;595,90000
2023.01.11 15:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;60,683;K;V;642,01700
2023.01.11 16:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;73,098;K;V;773,36600
2023.01.11 17:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;77,369;K;V;818,55300
2023.01.11 18:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;81,463;K;V;861,86600
2023.01.11 19:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;89,764;K;V;949,69000
2023.01.11 20:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;85,778;K;V;907,51800
2023.01.11 21:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;93,926;K;V;993,72300
2023.01.11 22:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;98,029;K;V;1037,13200
2023.01.11 23:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;98,150;K;V;1038,41200
2023.01.12 00:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;98,063;K;V;1037,49200
2023.01.12 01:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;114,286;K;V;1209,12900
2023.01.12 02:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;126,583;K;V;1339,22900
2023.01.12 03:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;130,491;K;V;1380,57500
2023.01.12 04:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;126,265;K;V;1335,86500
2023.01.12 05:00:00;39X60TIGAZ00000B;39N1125802540002;K16951401339710;134,502;K;V;1423,01100
2023.01.11 06:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,380;K;V;14,94400
2023.01.11 07:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,274;K;V;13,79600
2023.01.11 08:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,274;K;V;13,79600
2023.01.11 09:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,274;K;V;13,79600
2023.01.11 10:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,274;K;V;13,79600
2023.01.11 11:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,380;K;V;14,94400
2023.01.11 12:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,274;K;V;13,79600
2023.01.11 13:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,274;K;V;13,79600
2023.01.11 14:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,274;K;V;13,79600
2023.01.11 15:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,274;K;V;13,79600
2023.01.11 16:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,274;K;V;13,79600
2023.01.11 17:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,274;K;V;13,79600
2023.01.11 18:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,274;K;V;13,79600
2023.01.11 19:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,274;K;V;13,79600
2023.01.11 20:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,274;K;V;13,79600
2023.01.11 21:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,274;K;V;13,79600
2023.01.11 22:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,380;K;V;14,94400
2023.01.11 23:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,274;K;V;13,79600
2023.01.12 00:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,339;K;V;14,50000
2023.01.12 01:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,339;K;V;14,50000
2023.01.12 02:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,339;K;V;14,50000
2023.01.12 03:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,339;K;V;14,50000
2023.01.12 04:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,451;K;V;15,71200
2023.01.12 05:00:00;39X60TIGAZ00000B;39N112580821000U;K1E210805256299;1,451;K;V;15,71200
2023.01.11 06:00:00;39X60TIGAZ00000B;39N112580821000U;K36950400000417;0,000;K;V;0,00000
2023.01.11 07:00:00;39X60TIGAZ00000B;39N112580821000U;K36950400000417;0,000;K;V;0,00000
2023.01.11 08:00:00;39X60TIGAZ00000B;39N112580821000U;K36950400000417;0,000;K;V;0,00000
2023.01.11 09:00:00;39X60TIGAZ00000B;39N112580821000U;K36950400000417;0,000;K;V;0,00000
2023.01.11 10:00:00;39X60TIGAZ00000B;39N112580821000U;K36950400000417;0,000;K;V;0,00000
2023.01.11 11:00:00;39X60TIGAZ00000B;39N112580821000U;K36950400000417;0,000;K;V;0,00000
2023.01.11 12:00:00;39X60TIGAZ00000B;39N112580821000U;K36950400000417;0,000;K;V;0,00000
2023.01.11 13:00:00;39X60TIGAZ00000B;39N112580821000U;K36950400000417;0,000;K;V;0,00000
2023.01.11 14:00:00;39X60TIGAZ00000B;39N112580821000U;K36950400000417;0,000;K;V;0,00000
2023.01.11 15:00:00;39X60TIGAZ00000B;39N112580821000U;K36950400000417;0,000;K;V;0,00000
2023.01.11 16:00:00;39X60TIGAZ00000B;39N112580821000U;K36950400000417;0,000;K;V;0,00000
